source;year;target;nuclear_stock;work_pop;exp (US$);imp (US$);tot (US$);gdp;mil_exp;tax_rev;rd_exp_gdp
RUS;2000;AZE;12188;101608867;506770.157;217480.549;724250.706;1540495281;23583.96939;0.329009581;1.049839973
RUS;2000;AZE;12188;101608867;506770.157;217480.549;724250.706;1540495281;23583.96939;0.329009581;1.049839973
RUS;2000;CHN;12188;101608867;506770.157;217480.549;724250.706;1540495281;23583.96939;0.329009581;1.049839973
RUS;2000;CHN;12188;101608867;506770.157;217480.549;724250.706;1540495281;23583.96939;0.329009581;1.049839973
RUS;2000;GRC;12188;101608867;506770.157;217480.549;724250.706;1540495281;23583.96939;0.329009581;1.049839973
RUS;2000;GRC;12188;101608867;506770.157;217480.549;724250.706;1540495281;23583.96939;0.329009581;1.049839973
RUS;2000;MDA;12188;101608867;506770.157;217480.549;724250.706;1540495281;23583.96939;0.329009581;1.049839973
RUS;2000;MDA;12188;101608867;506770.157;217480.549;724250.706;1540495281;23583.96939;0.329009581;1.049839973
RUS;2000;ROU;12188;101608867;506770.157;217480.549;724250.706;1540495281;23583.96939;0.329009581;1.049839973
RUS;2000;ROU;12188;101608867;506770.157;217480.549;724250.706;1540495281;23583.96939;0.329009581;1.049839973
RUS;2000;TUR;12188;101608867;506770.157;217480.549;724250.706;1540495281;23583.96939;0.329009581;1.049839973
RUS;2000;TUR;12188;101608867;506770.157;217480.549;724250.706;1540495281;23583.96939;0.329009581;1.049839973
RUS;2000;UKR;12188;101608867;506770.157;217480.549;724250.706;1540495281;23583.96939;0.329009581;1.049839973
RUS;2000;UKR;12188;101608867;506770.157;217480.549;724250.706;1540495281;23583.96939;0.329009581;1.049839973
RUS;2000;USA;12188;101608867;506770.157;217480.549;724250.706;1540495281;23583.96939;0.329009581;1.049839973
RUS;2000;USA;12188;101608867;506770.157;217480.549;724250.706;1540495281;23583.96939;0.329009581;1.049839973
TUR;2000;AZE;0;40033959;193408.606;230847.669;424256.275;807555456;12515.56296;0.235915531;0.479090005
TUR;2000;BGR;0;40033959;193408.606;230847.669;424256.275;807555456;12515.56296;0.235915531;0.479090005
TUR;2000;CHN;0;40033959;193408.606;230847.669;424256.275;807555456;12515.56296;0.235915531;0.479090005
TUR;2000;GEO;0;40033959;193408.606;230847.669;424256.275;807555456;12515.56296;0.235915531;0.479090005
TUR;2000;GRC;0;40033959;193408.606;230847.669;424256.275;807555456;12515.56296;0.235915531;0.479090005
TUR;2000;ROU;0;40033959;193408.606;230847.669;424256.275;807555456;12515.56296;0.235915531;0.479090005
TUR;2000;RUS;0;40033959;193408.606;230847.669;424256.275;807555456;12515.56296;0.235915531;0.479090005
TUR;2000;RUS;0;40033959;193408.606;230847.669;424256.275;807555456;12515.56296;0.235915531;0.479090005
USA;2000;ALB;10577;186123865;1315980.487;1741713.416;3057693.903;12973715868;475217.4376;0.282912606;2.620500088
USA;2000;AZE;10577;186123865;1315980.487;1741713.416;3057693.903;12973715868;475217.4376;0.282912606;2.620500088
USA;2000;CHN;10577;186123865;1315980.487;1741713.416;3057693.903;12973715868;475217.4376;0.282912606;2.620500088
USA;2000;GEO;10577;186123865;1315980.487;1741713.416;3057693.903;12973715868;475217.4376;0.282912606;2.620500088
USA;2000;GRC;10577;186123865;1315980.487;1741713.416;3057693.903;12973715868;475217.4376;0.282912606;2.620500088
USA;2000;ROU;10577;186123865;1315980.487;1741713.416;3057693.903;12973715868;475217.4376;0.282912606;2.620500088
USA;2000;RUS;10577;186123865;1315980.487;1741713.416;3057693.903;12973715868;475217.4376;0.282912606;2.620500088
USA;2000;RUS;10577;186123865;1315980.487;1741713.416;3057693.903;12973715868;475217.4376;0.282912606;2.620500088
USA;2000;UKR;10577;186123865;1315980.487;1741713.416;3057693.903;12973715868;475217.4376;0.282912606;2.620500088
ROU;2001;ALB;0;15012304;43026.852;37408.821;80435.673;171442320;1947.513755;0.287864139;0.388200015
ROU;2001;ARM;0;15012304;43026.852;37408.821;80435.673;171442320;1947.513755;0.287864139;0.388200015
ROU;2001;AZE;0;15012304;43026.852;37408.821;80435.673;171442320;1947.513755;0.287864139;0.388200015
ROU;2001;BGR;0;15012304;43026.852;37408.821;80435.673;171442320;1947.513755;0.287864139;0.388200015
ROU;2001;CHN;0;15012304;43026.852;37408.821;80435.673;171442320;1947.513755;0.287864139;0.388200015
ROU;2001;GEO;0;15012304;43026.852;37408.821;80435.673;171442320;1947.513755;0.287864139;0.388200015
ROU;2001;MDA;0;15012304;43026.852;37408.821;80435.673;171442320;1947.513755;0.287864139;0.388200015
ROU;2001;RUS;0;15012304;43026.852;37408.821;80435.673;171442320;1947.513755;0.287864139;0.388200015
ROU;2001;RUS;0;15012304;43026.852;37408.821;80435.673;171442320;1947.513755;0.287864139;0.388200015
ROU;2001;TUR;0;15012304;43026.852;37408.821;80435.673;171442320;1947.513755;0.287864139;0.388200015
ROU;2001;UKR;0;15012304;43026.852;37408.821;80435.673;171442320;1947.513755;0.287864139;0.388200015
ROU;2001;USA;0;15012304;43026.852;37408.821;80435.673;171442320;1947.513755;0.287864139;0.388200015
RUS;2001;ALB;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;ALB;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;ARM;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;ARM;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;AZE;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;AZE;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;BGR;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;BGR;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;CHN;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;CHN;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;GRC;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;GRC;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;MDA;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;MDA;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;ROU;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;ROU;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;SRB;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;SRB;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;TUR;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;TUR;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;UKR;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;UKR;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;USA;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;USA;11152;101608019;528054.509;258149.418;786203.927;1650328080;11683.15134;0.326463156;1.176939964
RUS;2001;ALB;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;ALB;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;ARM;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;ARM;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;AZE;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;AZE;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;BGR;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;BGR;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;CHN;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;CHN;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;GRC;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;GRC;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;MDA;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;MDA;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;ROU;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;ROU;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;SRB;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;SRB;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;TUR;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;TUR;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;UKR;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;UKR;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;USA;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
RUS;2001;USA;11152;101608019;528054.509;258149.418;786203.927;1650328080;25487.21268;0.326463156;1.176939964
TUR;2001;ALB;0;40792163;202947.188;175374.333;378321.521;753330241;11473.27966;0.25551038;0.53779
TUR;2001;AZE;0;40792163;202947.188;175374.333;378321.521;753330241;11473.27966;0.25551038;0.53779
TUR;2001;BGR;0;40792163;202947.188;175374.333;378321.521;753330241;11473.27966;0.25551038;0.53779
TUR;2001;GEO;0;40792163;202947.188;175374.333;378321.521;753330241;11473.27966;0.25551038;0.53779
TUR;2001;GRC;0;40792163;202947.188;175374.333;378321.521;753330241;11473.27966;0.25551038;0.53779
TUR;2001;ROU;0;40792163;202947.188;175374.333;378321.521;753330241;11473.27966;0.25551038;0.53779
TUR;2001;RUS;0;40792163;202947.188;175374.333;378321.521;753330241;11473.27966;0.25551038;0.53779
TUR;2001;RUS;0;40792163;202947.188;175374.333;378321.521;753330241;11473.27966;0.25551038;0.53779
TUR;2001;SRB;0;40792163;202947.188;175374.333;378321.521;753330241;11473.27966;0.25551038;0.53779
TUR;2001;UKR;0;40792163;202947.188;175374.333;378321.521;753330241;11473.27966;0.25551038;0.53779
USA;2001;ALB;10526;188528528;1239861.068;1692896.225;2932757.293;13100462900;479076.9874;0.272611625;2.638329983
USA;2001;ARM;10526;188528528;1239861.068;1692896.225;2932757.293;13100462900;479076.9874;0.272611625;2.638329983
USA;2001;GEO;10526;188528528;1239861.068;1692896.225;2932757.293;13100462900;479076.9874;0.272611625;2.638329983
USA;2001;ROU;10526;188528528;1239861.068;1692896.225;2932757.293;13100462900;479076.9874;0.272611625;2.638329983
USA;2001;RUS;10526;188528528;1239861.068;1692896.225;2932757.293;13100462900;479076.9874;0.272611625;2.638329983
USA;2001;RUS;10526;188528528;1239861.068;1692896.225;2932757.293;13100462900;479076.9874;0.272611625;2.638329983
USA;2001;SRB;10526;188528528;1239861.068;1692896.225;2932757.293;13100462900;479076.9874;0.272611625;2.638329983
USA;2001;TUR;10526;188528528;1239861.068;1692896.225;2932757.293;13100462900;479076.9874;0.272611625;2.638329983
USA;2001;UKR;10526;188528528;1239861.068;1692896.225;2932757.293;13100462900;479076.9874;0.272611625;2.638329983
ROU;2002;ALB;0;14792134;50492.655;41400.789;91893.444;185762384;1937.009206;0.283886523;0.376329988
ROU;2002;BGR;0;14792134;50492.655;41400.789;91893.444;185762384;1937.009206;0.283886523;0.376329988
ROU;2002;CHN;0;14792134;50492.655;41400.789;91893.444;185762384;1937.009206;0.283886523;0.376329988
ROU;2002;GEO;0;14792134;50492.655;41400.789;91893.444;185762384;1937.009206;0.283886523;0.376329988
ROU;2002;GRC;0;14792134;50492.655;41400.789;91893.444;185762384;1937.009206;0.283886523;0.376329988
ROU;2002;RUS;0;14792134;50492.655;41400.789;91893.444;185762384;1937.009206;0.283886523;0.376329988
ROU;2002;RUS;0;14792134;50492.655;41400.789;91893.444;185762384;1937.009206;0.283886523;0.376329988
ROU;2002;SRB;0;14792134;50492.655;41400.789;91893.444;185762384;1937.009206;0.283886523;0.376329988
ROU;2002;UKR;0;14792134;50492.655;41400.789;91893.444;185762384;1937.009206;0.283886523;0.376329988
ROU;2002;USA;0;14792134;50492.655;41400.789;91893.444;185762384;1937.009206;0.283886523;0.376329988
RUS;2002;ALB;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;ALB;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;ARM;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;ARM;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;AZE;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;AZE;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;BGR;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;BGR;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;CHN;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;CHN;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;GRC;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;GRC;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;ROU;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;ROU;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;SRB;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;SRB;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;TUR;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;TUR;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;UKR;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;UKR;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;USA;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;USA;10114;101578816;582444.13;295839.232;878283.362;1773632120;13943.82506;0.326997014;1.24782002
RUS;2002;ALB;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;ALB;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;ARM;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;ARM;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;AZE;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;AZE;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;BGR;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;BGR;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;CHN;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;CHN;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;GRC;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;GRC;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;ROU;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;ROU;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;SRB;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;SRB;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;TUR;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;TUR;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;UKR;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;UKR;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;USA;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
RUS;2002;USA;10114;101578816;582444.13;295839.232;878283.362;1773632120;28234.53512;0.326997014;1.24782002
TUR;2002;ALB;0;41589564;219469.596;212431.078;431900.674;818936442;12207.54846;0.240086131;0.525940001
TUR;2002;ARM;0;41589564;219469.596;212431.078;431900.674;818936442;12207.54846;0.240086131;0.525940001
TUR;2002;AZE;0;41589564;219469.596;212431.078;431900.674;818936442;12207.54846;0.240086131;0.525940001
TUR;2002;CHN;0;41589564;219469.596;212431.078;431900.674;818936442;12207.54846;0.240086131;0.525940001
TUR;2002;GEO;0;41589564;219469.596;212431.078;431900.674;818936442;12207.54846;0.240086131;0.525940001
TUR;2002;ROU;0;41589564;219469.596;212431.078;431900.674;818936442;12207.54846;0.240086131;0.525940001
TUR;2002;RUS;0;41589564;219469.596;212431.078;431900.674;818936442;12207.54846;0.240086131;0.525940001
TUR;2002;RUS;0;41589564;219469.596;212431.078;431900.674;818936442;12207.54846;0.240086131;0.525940001
TUR;2002;SRB;0;41589564;219469.596;212431.078;431900.674;818936442;12207.54846;0.240086131;0.525940001
TUR;2002;USA;0;41589564;219469.596;212431.078;431900.674;818936442;12207.54846;0.240086131;0.525940001
USA;2002;CHN;10457;190730595;1218325.666;1754462.027;2972787.693;13334416392;537911.9297;0.250355475;2.549679995
USA;2002;GEO;10457;190730595;1218325.666;1754462.027;2972787.693;13334416392;537911.9297;0.250355475;2.549679995
USA;2002;GRC;10457;190730595;1218325.666;1754462.027;2972787.693;13334416392;537911.9297;0.250355475;2.549679995
USA;2002;MDA;10457;190730595;1218325.666;1754462.027;2972787.693;13334416392;537911.9297;0.250355475;2.549679995
USA;2002;ROU;10457;190730595;1218325.666;1754462.027;2972787.693;13334416392;537911.9297;0.250355475;2.549679995
USA;2002;RUS;10457;190730595;1218325.666;1754462.027;2972787.693;13334416392;537911.9297;0.250355475;2.549679995
USA;2002;RUS;10457;190730595;1218325.666;1754462.027;2972787.693;13334416392;537911.9297;0.250355475;2.549679995
USA;2002;TUR;10457;190730595;1218325.666;1754462.027;2972787.693;13334416392;537911.9297;0.250355475;2.549679995
ROU;2003;CHN;0;14766860;54704.127;49036.064;103740.191;199203678;1998.035284;0.279500003;0.383410007
ROU;2003;GEO;0;14766860;54704.127;49036.064;103740.191;199203678;1998.035284;0.279500003;0.383410007
ROU;2003;GRC;0;14766860;54704.127;49036.064;103740.191;199203678;1998.035284;0.279500003;0.383410007
ROU;2003;MDA;0;14766860;54704.127;49036.064;103740.191;199203678;1998.035284;0.279500003;0.383410007
ROU;2003;RUS;0;14766860;54704.127;49036.064;103740.191;199203678;1998.035284;0.279500003;0.383410007
ROU;2003;RUS;0;14766860;54704.127;49036.064;103740.191;199203678;1998.035284;0.279500003;0.383410007
ROU;2003;UKR;0;14766860;54704.127;49036.064;103740.191;199203678;1998.035284;0.279500003;0.383410007
ROU;2003;USA;0;14766860;54704.127;49036.064;103740.191;199203678;1998.035284;0.279500003;0.383410007
RUS;2003;ARM;9076;101584445;656064.285;346957.02;1003021.305;1946780622;16973.73909;0.318886107;1.286039948
RUS;2003;ARM;9076;101584445;656064.285;346957.02;1003021.305;1946780622;16973.73909;0.318886107;1.286039948
RUS;2003;CHN;9076;101584445;656064.285;346957.02;1003021.305;1946780622;16973.73909;0.318886107;1.286039948
RUS;2003;CHN;9076;101584445;656064.285;346957.02;1003021.305;1946780622;16973.73909;0.318886107;1.286039948
RUS;2003;GRC;9076;101584445;656064.285;346957.02;1003021.305;1946780622;16973.73909;0.318886107;1.286039948
RUS;2003;GRC;9076;101584445;656064.285;346957.02;1003021.305;1946780622;16973.73909;0.318886107;1.286039948
RUS;2003;MDA;9076;101584445;656064.285;346957.02;1003021.305;1946780622;16973.73909;0.318886107;1.286039948
RUS;2003;MDA;9076;101584445;656064.285;346957.02;1003021.305;1946780622;16973.73909;0.318886107;1.286039948
RUS;2003;ROU;9076;101584445;656064.285;346957.02;1003021.305;1946780622;16973.73909;0.318886107;1.286039948
RUS;2003;ROU;9076;101584445;656064.285;346957.02;1003021.305;1946780622;16973.73909;0.318886107;1.286039948
RUS;2003;SRB;9076;101584445;656064.285;346957.02;1003021.305;1946780622;16973.73909;0.318886107;1.286039948
RUS;2003;SRB;9076;101584445;656064.285;346957.02;1003021.305;1946780622;16973.73909;0.318886107;1.286039948
RUS;2003;UKR;9076;101584445;656064.285;346957.02;1003021.305;1946780622;16973.73909;0.318886107;1.286039948
RUS;2003;UKR;9076;101584445;656064.285;346957.02;1003021.305;1946780622;16973.73909;0.318886107;1.286039948
RUS;2003;USA;9076;101584445;656064.285;346957.02;1003021.305;1946780622;16973.73909;0.318886107;1.286039948
RUS;2003;USA;9076;101584445;656064.285;346957.02;1003021.305;1946780622;16973.73909;0.318886107;1.286039948
RUS;2003;ARM;9076;101584445;656064.285;346957.02;1003021.305;1946780622;29604.95657;0.318886107;1.286039948
RUS;2003;ARM;9076;101584445;656064.285;346957.02;1003021.305;1946780622;29604.95657;0.318886107;1.286039948
RUS;2003;CHN;9076;101584445;656064.285;346957.02;1003021.305;1946780622;29604.95657;0.318886107;1.286039948
RUS;2003;CHN;9076;101584445;656064.285;346957.02;1003021.305;1946780622;29604.95657;0.318886107;1.286039948
RUS;2003;GRC;9076;101584445;656064.285;346957.02;1003021.305;1946780622;29604.95657;0.318886107;1.286039948
RUS;2003;GRC;9076;101584445;656064.285;346957.02;1003021.305;1946780622;29604.95657;0.318886107;1.286039948
RUS;2003;MDA;9076;101584445;656064.285;346957.02;1003021.305;1946780622;29604.95657;0.318886107;1.286039948
RUS;2003;MDA;9076;101584445;656064.285;346957.02;1003021.305;1946780622;29604.95657;0.318886107;1.286039948
RUS;2003;ROU;9076;101584445;656064.285;346957.02;1003021.305;1946780622;29604.95657;0.318886107;1.286039948
RUS;2003;ROU;9076;101584445;656064.285;346957.02;1003021.305;1946780622;29604.95657;0.318886107;1.286039948
RUS;2003;SRB;9076;101584445;656064.285;346957.02;1003021.305;1946780622;29604.95657;0.318886107;1.286039948
RUS;2003;SRB;9076;101584445;656064.285;346957.02;1003021.305;1946780622;29604.95657;0.318886107;1.286039948
RUS;2003;UKR;9076;101584445;656064.285;346957.02;1003021.305;1946780622;29604.95657;0.318886107;1.286039948
RUS;2003;UKR;9076;101584445;656064.285;346957.02;1003021.305;1946780622;29604.95657;0.318886107;1.286039948
RUS;2003;USA;9076;101584445;656064.285;346957.02;1003021.305;1946780622;29604.95657;0.318886107;1.286039948
RUS;2003;USA;9076;101584445;656064.285;346957.02;1003021.305;1946780622;29604.95657;0.318886107;1.286039948
TUR;2003;ALB;0;42400345;236386.848;261819.831;498206.679;872913800;11352.54654;0.252008128;0.483110011
TUR;2003;GEO;0;42400345;236386.848;261819.831;498206.679;872913800;11352.54654;0.252008128;0.483110011
USA;2003;ALB;10027;192788756;1244916.045;1840740.95;3085656.995;13708830600;612232.6117;0.245108016;2.552860022
USA;2003;ARM;10027;192788756;1244916.045;1840740.95;3085656.995;13708830600;612232.6117;0.245108016;2.552860022
USA;2003;AZE;10027;192788756;1244916.045;1840740.95;3085656.995;13708830600;612232.6117;0.245108016;2.552860022
USA;2003;CHN;10027;192788756;1244916.045;1840740.95;3085656.995;13708830600;612232.6117;0.245108016;2.552860022
USA;2003;GEO;10027;192788756;1244916.045;1840740.95;3085656.995;13708830600;612232.6117;0.245108016;2.552860022
USA;2003;ROU;10027;192788756;1244916.045;1840740.95;3085656.995;13708830600;612232.6117;0.245108016;2.552860022
USA;2003;RUS;10027;192788756;1244916.045;1840740.95;3085656.995;13708830600;612232.6117;0.245108016;2.552860022
USA;2003;RUS;10027;192788756;1244916.045;1840740.95;3085656.995;13708830600;612232.6117;0.245108016;2.552860022
USA;2003;SRB;10027;192788756;1244916.045;1840740.95;3085656.995;13708830600;612232.6117;0.245108016;2.552860022
USA;2003;UKR;10027;192788756;1244916.045;1840740.95;3085656.995;13708830600;612232.6117;0.245108016;2.552860022
ROU;2004;AZE;0;14758006;62441.473;61266.006;123707.479;222635871;2148.611609;0.276555791;0.383069992
ROU;2004;BGR;0;14758006;62441.473;61266.006;123707.479;222635871;2148.611609;0.276555791;0.383069992
ROU;2004;MDA;0;14758006;62441.473;61266.006;123707.479;222635871;2148.611609;0.276555791;0.383069992
ROU;2004;TUR;0;14758006;62441.473;61266.006;123707.479;222635871;2148.611609;0.276555791;0.383069992
ROU;2004;USA;0;14758006;62441.473;61266.006;123707.479;222635871;2148.611609;0.276555791;0.383069992
RUS;2004;ALB;8038;101697022;733532.263;427655.726;1161187.989;2135170523;20955.41357;0.322172966;1.151329994
RUS;2004;ALB;8038;101697022;733532.263;427655.726;1161187.989;2135170523;20955.41357;0.322172966;1.151329994
RUS;2004;ARM;8038;101697022;733532.263;427655.726;1161187.989;2135170523;20955.41357;0.322172966;1.151329994
RUS;2004;ARM;8038;101697022;733532.263;427655.726;1161187.989;2135170523;20955.41357;0.322172966;1.151329994
RUS;2004;AZE;8038;101697022;733532.263;427655.726;1161187.989;2135170523;20955.41357;0.322172966;1.151329994
RUS;2004;AZE;8038;101697022;733532.263;427655.726;1161187.989;2135170523;20955.41357;0.322172966;1.151329994
RUS;2004;CHN;8038;101697022;733532.263;427655.726;1161187.989;2135170523;20955.41357;0.322172966;1.151329994
RUS;2004;CHN;8038;101697022;733532.263;427655.726;1161187.989;2135170523;20955.41357;0.322172966;1.151329994
