Source.Country,Target.Country,year,mpc
BGD,RUS,1995,-70.0407136104469
BGD,SLE,1995,-70.0307387020137
BGD,SOM,1995,-70.1393252862355
BGD,USA,1995,-67.2987117227511
BRB,HUN,1995,-70.0407136104469
BLR,CHN,1995,-69.6022305909961
BLR,FRA,1995,-69.574193581557
BLR,ISR,1995,-69.6022305909961
BLR,JPN,1995,-69.0972235155708
BLR,LVA,1995,-69.7387011837105
BLR,MDA,1995,-69.7022243522832
BLR,POL,1995,-69.5515619338102
BLR,ROU,1995,-67.8303607546481
BLR,RUS,1995,-68.5666654795111
BLR,TUR,1995,-69.0710998400324
BLR,UKR,1995,-69.1893570639741
BLR,GBR,1995,-69.729364994885
BLR,USA,1995,-69.6793827943791
BLR,VNM,1995,-69.6022305909961
BEL,DZA,1995,-69.2169429742952
BEL,AUS,1995,-69.3059663963908
BEL,BIH,1995,-66.917339390991
BEL,BGR,1995,-68.1640705559137
BEL,CAN,1995,-69.2529812562046
BEL,CHL,1995,-68.4423399967856
BEL,CHN,1995,-69.1846543681033
BEL,CZE,1995,-69.880500031868
BEL,COD,1995,-68.6478367428881
BEL,DNK,1995,-69.2529812562046
BEL,ECU,1995,-69.6553436347871
BEL,EST,1995,-69.880500031868
BEL,FRA,1995,-67.0850794855336
BEL,DEU,1995,-68.7964361357478
BEL,GRC,1995,-69.6793827943791
BEL,VAT,1995,-69.3458561804343
BEL,HUN,1995,-69.4639120427273
BEL,ITA,1995,-70.0948590424555
BEL,LBN,1995,-69.4510955540131
BEL,LTU,1995,-69.729364994885
BEL,LUX,1995,-69.7323679345654
BEL,MAR,1995,-69.0456917092523
BEL,NLD,1995,-69.3029634567105
BEL,NGA,1995,-69.729364994885
BEL,PSE,1995,-70.1500385158278
BEL,POL,1995,-69.4239549114113
BEL,ROU,1995,-69.6383139219987
BEL,RUS,1995,-67.17994170053
BEL,RWA,1995,-69.7918257548482
BEL,SVK,1995,-68.7891111741844
BEL,SVN,1995,-69.880500031868
BEL,ZAF,1995,-70.1562776859339
BEL,ESP,1995,-68.9394719179587
BEL,SWE,1995,-70.1297400490243
BEL,TUR,1995,-68.0097661491476
BEL,UKR,1995,-69.4011133535072
BEL,GBR,1995,-69.729364994885
BEL,USA,1995,-65.3343541255815
BEL,ZWE,1995,-69.880500031868
BLZ,MEX,1995,-70.1218365923064
BLZ,USA,1995,-70.134620011946
BEN,DZA,1995,-70.1111271295654
BEN,FRA,1995,-68.031477992137
BEN,GIN,1995,-69.1999961160183
BEN,LBR,1995,-70.1550029855404
BEN,NER,1995,-70.0948590424555
BEN,TUN,1995,-70.0948590424555
BEN,USA,1995,-68.8795648582162
BOL,ARG,1995,-68.7478857999197
BOL,BEL,1995,-69.7323679345654
BOL,BRA,1995,-69.4811531149732
BOL,CHL,1995,-70.0948590424555
BOL,COL,1995,-69.0721752554494
BOL,ECU,1995,-68.5927885770886
BOL,GUY,1995,-69.6154723640947
BOL,ITA,1995,-69.7323679345654
BOL,LUX,1995,-69.7323679345654
BOL,MEX,1995,-70.0948590424555
BOL,PER,1995,-68.1892285968181
BOL,ESP,1995,-69.7323679345654
BOL,URY,1995,-70.0948590424555
BOL,VEN,1995,-69.6154723640947
BIH,ALB,1995,-69.6793827943791
BIH,AUT,1995,-69.7022243522832
BIH,BEL,1995,-67.0589796061045
BIH,BOL,1995,-69.729364994885
BIH,BGR,1995,-70.0265248168542
BIH,CAN,1995,-68.6553215880908
BIH,CIV,1995,-70.0748421663942
BIH,HRV,1995,-22.2755223595851
BIH,FIN,1995,-69.6022305909961
BIH,FRA,1995,-56.3788201904154
BIH,DEU,1995,-68.872202283002
BIH,GRC,1995,-64.5652094170869
BIH,VAT,1995,-69.729364994885
BIH,HUN,1995,-69.1037335134255
BIH,IND,1995,-70.0265248168542
BIH,IDN,1995,-70.148687831216
BIH,IRN,1995,-64.5870380712313
BIH,IRL,1995,-69.7022243522832
BIH,ISR,1995,-70.151045531516
BIH,ITA,1995,-67.9304550601046
BIH,JPN,1995,-69.0437929822757
BIH,KWT,1995,-67.9363310350206
BIH,LUX,1995,-69.7323679345654
BIH,MNE,1995,-70.1582294680534
BIH,MAR,1995,-65.3541947913176
BIH,MMR,1995,-69.880500031868
BIH,NLD,1995,-68.8509881678418
BIH,NGA,1995,-69.880500031868
BIH,NOR,1995,-69.4868582562261
BIH,POL,1995,-69.7022243522832
BIH,RUS,1995,-56.537910826469
BIH,SRB,1995,-12.467412225662
BIH,SVN,1995,-69.2529812562046
BIH,ESP,1995,-69.5337389737223
BIH,SWE,1995,-67.4128182645046
BIH,CHE,1995,-68.3559014720294
BIH,TUN,1995,-62.8137661238531
BIH,TUR,1995,-66.7516310991501
BIH,UGA,1995,-69.4011133535072
BIH,ARE,1995,-68.5055364150547
BIH,GBR,1995,-63.4638407202573
BIH,USA,1995,-19.2977243460702
BIH,MKD,1995,-69.2758228141086
BWA,AGO,1995,-70.0948590424555
BWA,NAM,1995,-70.0948590424555
BWA,ZAF,1995,-67.5835310410758
BWA,USA,1995,-68.9217266751464
BRA,AGO,1995,-69.2995678543746
BRA,ARG,1995,-67.2526337156516
BRA,AUT,1995,-70.148687831216
BRA,BEL,1995,-69.3059663963908
BRA,BOL,1995,-69.4874415933684
BRA,CHL,1995,-69.1999961160183
BRA,CHN,1995,-66.1300973989616
BRA,COL,1995,-69.6154723640947
BRA,ECU,1995,-68.1407329894406
BRA,FRA,1995,-69.8989147622894
BRA,DEU,1995,-69.2758228141086
BRA,GUY,1995,-69.6154723640947
BRA,HKG,1995,-69.7022243522832
BRA,ISR,1995,-69.729364994885
BRA,ITA,1995,-70.1297400490243
BRA,JPN,1995,-68.1773123290123
BRA,LBN,1995,-69.6022305909961
BRA,MYS,1995,-69.2758228141086
BRA,MOZ,1995,-70.1168058195671
BRA,PSE,1995,-68.2412227592967
BRA,PRY,1995,-69.6793827943791
BRA,PER,1995,-69.4583244305221
BRA,ZAF,1995,-69.729364994885
